13521403211735242832,1203
13521489126193764415,1800
13515207497690056742,2213
13503633535017031719,1400
13521687821533251917,1501
13509350340868114521,1704
13522250162370386043,1704
13505626783375759406,1800
13519735681151867020,1604
13519644760411605330,1603
13521827662383683596,0005
13505059071041214542,2201
13522190063602767997,1308
13522466797924653166,1704
13522344844069836923,1704
13510522740099979307,1707
13508135619359936534,1800
13521408885209307194,1305
13515420938809907349,1305
13518549748887652687,1003
13522496864988432474,1901
13522552857863264390,1100
13521903255138474018,1305
13521562035282839873,1901
13509446014252812347,1103
13522256037099149375,1606
13521178280879855710,1502
13517466730716727303,1103
13517552799873304660,1805
13523067594912434192,1305
13506426804612634652,2012
13522202076205029394,1601
13513596494778730563,2210
13522430604323526771,1506
13521760897095505959,1002
13505043000509732917,2207
13521734984835995743,2212
13515178002949539903,1400
13515616047110818098,1308
13521912548799416400,1305
13521903196309428318,1305
13522466247931992183,1704
13522431105703090251,1901
13522421604762585104,1001
13502029756691060754,1400
13511552910959450177,0905
13521900954344822843,2214
13518824284565411871,2107
13521178181433559082,1203
13521765668814260292,1806
13519283334580607098,0401
13507685843236100174,1305
13522500897868290077,1203
13522182683774097487,1704
13521828143894566921,2207
13521900330658895941,1305
13522175445051054120,1704
13520401352227362962,1901
13520296835614967957,2110
13521175830479636533,0703
13517866291669960745,2119
13522241895464110228,1704
13501255380327991358,1100
13511032659238066250,1305
13518226660370876761,1800
13521677203062921254,2207
13505036351654729756,1305
13522357848251959622,0800
13521493893384968310,1103
13513617977914955827,2221
13519607309109500038,1904
13521185970799839324,0302
13513929649886664737,1305
13513213054540449866,1002
13510964740016445507,1305
13520842392302520375,1101
13506349111378778149,1305
13510872142799767646,1100
13522112866311735308,2204
13516780931137673290,1203
13516492850794858841,0005
13515385622649833816,1800
13510318230017806444,1305
13521183399910049856,2220
13517182083492485253,1201
13521789172178552855,1201
13521906930700720260,0402
13520883419585452088,1104
13522623947404089472,1305
13514520123931625475,1103
13522374426905614472,1902
13521490724445686080,1704
13522937806684227668,1902
13502157845518030929,2207
13508451185331144722,1800
13507248722418604088,2122
13521900725148784750,1305
13515391373441046615,1606
13521186813693663290,1305
13521413476400961661,1305
13520976510523283517,0805
13507172414980098354,1806
13510196922110253166,1002
13511533753473767507,1901
13503716939803465849,1100
13508597227822909483,1103
13505629200378955786,1900
13521818422600468526,1103
13504024207409678432,2215
13502711805728262471,1503
13505787699607050311,2213
13508135945667549196,2206
13521175977528203330,1306
13519549720104409165,1800
13510098850094712922,0804
13522401398140311676,1704
13520225679815546993,1901
13516042798536661043,1706
13521008038159386659,1806
13521550198387640662,0805
13520115296127617109,2011
13519395798976043099,1201
13509550692993796177,2217
13506349831805933621,1704
13501259750298818607,1610
13521761319036196893,1203
13502337600584026205,1305
13521009419020015637,1203
13521176284053178424,1203
13514245853591705605,0905
13511519523094665224,1603
13510315111210227747,0905
13515172026395465857,1002
13523281987930888241,1702
13521725279573641225,2222
13521905942371699013,2204
13513652599553329469,0301
13521422348379297875,1000
13511392055515617383,1201
13504296620228352100,1701
13517974285048678704,1305
13505232815773063297,2213
13522190212845934647,2208
13518278254818695205,1000
13522194611562022912,1901
13513649285997729901,1203
13521901607759124538,2106
13521912523457431564,1201
13515201257341782067,1704
13501878685023799330,1305
13516607380332873787,1800
13521901554732177475,0303
13520982831155124367,2204
13503573150995191874,0103
13505455177022576781,1704
13501405326750521427,1904
13504867011860764692,1800
13521964048357001529,1606
13522553276377405466,1305
13511073617414064431,1609
13522146461925312839,1704
13506542422258554881,1103
13522329503940282467,1704
13522413044116756494,1609
13519008343827552371,1305
13508871798940895244,1203
13500882596213299290,1203
13522761148192721237,1002
13518022250459043912,1704
13510753455005042994,1901
13503631901060303173,1103
13517552450793379968,0805
13522179920424671338,1806
13503609618550167613,1903
13511579257584814106,1704
13521829346974636073,1704
13522270952142346334,1101
13509438927829666125,0103
13504444044199135326,1800
13522342778701813869,0705
13521777189053270025,1308
13518851228675737688,0804
13521902095271467014,1806
13501881380734830928,1609
13522935081627027461,1305
13521645012084787527,1503
13521179059636406323,1103
13521422458119391578,2207
13521187075516536973,0302
13522240227736225864,1604
13522549099410491730,0103
13521912476084668484,1610
13519456052982257771,2211
13501440080473626731,1305
13519004408005069120,2107
13519005777039067140,0705
13504344809874528363,1803
13521592834428569671,1305
13521183479481374860,0104
13507696583344654375,1103
13522346037474236528,0804
13502313141133314138,1103
13510321703405557892,1201
13521922661148989512,1305
13504225106765940775,2207
13519476567316629816,0402
13521828304904128519,1103
13516594533314926679,1704
13521175848526420104,1305
13509356733572319306,1205
13505794080143509567,2220
13505144549112612899,1800
13521469419720607797,0500
13521215987813783632,1002
13522977114449647648,2211
13510841201817094173,0905
13521187715349878927,1203
13516597964348131405,1305
13520958727983269935,1305
13522337493551880220,2200
13512080249034967112,1403
13521569622519126127,0802
13511010882121435156,1205
13520937239911340154,1704
13514405343201925197,1203
13522269456860387389,1704
13515395020959193121,1905
13521739245220075599,1901
13521179318774007872,0906
13523163859353802780,0301
13520813429484689510,1104
13506690987959654497,1203
13518127188599707764,2004
13522435782246861113,2202
13521187747889023299,1306
13502178574529792307,1704
13523286938616535125,1704
13506569210086099248,1103
13521657196123654169,0804
13522570078647027742,2101
13522219492042283031,1704
13500885797999872051,1305
13522268530722146403,2116
13521003304285177934,1800
13522228437740755083,1905
13515032087755561037,2204
13521903943709427727,1801
13518488175353010215,2211
13516359437929945181,1002
13507413323712829539,1800
13520846785136891979,2001
13522248201843574808,1401
13521808837370517615,1800
13501627478940911694,1100
13521903081153763441,1201
13522811916794271749,1610
13517531470551718033,1305
13522477427104946237,1704
13508865471995644245,1806
13516792151798650969,2000
13522327275013998604,0906
13521182304781211781,1800
13502350149060921421,0903
13521804241402927170,2204
13521907096277026829,1800
13521549484437870688,1103
13521663060219795493,2215
13515194617023371315,1002
13521180484762474615,1305
13522502146362185779,0800
13516104307679369265,0705
13523061880294934836,1103
13515904394531899479,1800
13519733075955816561,0208
13522278965641283894,1203
13521181263338145884,2202
13522272897747192123,1308
13506955419908905020,1002
13522343327406950408,1100
13504817336271116377,1104
13502722372182349924,1704
13518205744504375352,1203
13519455145516931107,2206
13521178771456858215,1305
13522529687420672082,1704
13521541875687819588,1305
13521691448172222468,2215
13513745547552757790,0402
13522548586649688105,1701
13521729110369572923,0402
13519527777440176221,2207
13519697368934258704,1704
13517468035762428018,1002
13512364000862214214,1103
13516826875624228940,1103
13501158987658958978,1100
13522144105261762902,1502
13502350760602241114,2210
13521177705385891964,1203
13513605110693501071,1800
13522600140600772704,0705
13512420525145921552,1201
13522313512357464372,1308
13522222416369027404,1901
13522312154862000236,1201
13504043303662917704,1203
13503364778705688620,0402
13513636890082281789,2211
13521886325951367242,1800
13521903712152852584,2204
13521185060909094972,1904
13520888050616178798,1201
13521509443446835251,0302
13517551952891742515,0208
13521176716213557293,0302
13502322789097674767,2116
13517541222981638192,1901
13522520673148606553,1704
13513941778983881036,1901
13511001898514192505,1800
13518750930828793902,1704
13521723704000321567,2211
13514292538562189429,1704
13507051927694215210,1305
13522396124898924614,1308
13515951370224080931,1300
13513708734251407498,1806
13513934744617752626,1604
13505885851427408215,1103
13522629403521191982,1305
13521194365615282295,0305
13506686298101778756,1901
13501605621483243859,1800
13515383946031142984,1201
13508129674635184142,1203
13517428837857499213,1800
13522626181430511654,2204
13502084473292786012,2000
13503551875154188414,1305
13522596924931049547,1305
13505250762985834809,1800
13522346280611223603,1702
13510947098756909117,0703
13518917424864889164,1305
13503512726244952129,0705
13522365476704159782,1704
13521907635630381094,1103
13522578818726697028,1606
13523161966938884099,1401
13506484284756596769,1704
13521908476503726169,1803
13512230326115698776,1800
13504959717649356817,1904
13507001940258261033,1900
13521679042949879879,1104
13521488765520185648,1305
13517170143663163693,1704
13507955232542103649,1305
13522410085383739458,1002
13504948311046297660,1702
13521464584973453396,1806
13507440701829548070,0906
13510290818475755843,0103
13521891442057156731,1509
13511502038788151426,1704
13521829650245949444,1800
13516835102010447967,1604
13523283164454983684,1308
13521806911231629338,1305
13515944212033112152,1201
13510196453730031638,1305
13521580561649637514,1802
13504455879672662352,2210
13521179466884646962,1100
13521180097421642040,0000
13521436769848592462,1104
13520889425941043286,1002
13510309340327118934,1704
13521857614217091177,1305
13521430157918607377,1100
13522145393491052631,1203
13517532449125963908,0402
13502342652923811923,1702
13521185002738223199,1305
13521716869749540867,1305
13516633094357584209,1400
13520972572247529609,1603
13503678270842738701,0703
13516433386454718503,1305
13522485993404569616,1305
13511507125553076304,2207
13519000166696486952,2221
13504752933301131275,0705
13514657497358534737,1305
13521180227194001536,1503
13518795323419855187,1203
13510718033826814004,1305
13521819468333713459,1701
13510306496242583887,0904
13511757805551224901,1305
13521654904704997418,0804
13508424020332058732,0703
13516002044206651496,1503
13521820538326030444,2210
13521736656814741638,1305
13519346431741593663,1704
13521910362868418898,1205
13521900327569266830,1002
13521732112795043891,1100
13521665120808732999,1204
13513100918523828263,1306
13521187790351112279,0404
13510988478576793659,1800
13522238343325685813,1704
13510774962183411801,0402
13506521802760063012,1401
13515254685603993654,1800
13512429882920605758,1707
13515681042782099491,1806
13521052847244773399,1305
13522624104119601236,2106
13505801760671336450,1305
13521909866157185092,1305
13522418263431911434,2000
13521701644053645345,1806
13521745721916987475,1203
13521180788318799916,1308
13511756840790526263,1203
13510717583990262064,1305
13510150487534602583,1905
13517070946543470651,1704
13522392889713756482,0906
13516100259707558036,1800
13521857266368579598,1905
13507395706823120920,2204
13513653448594688024,1100
13512419551200352356,0302
13504841118470445091,1704
13506581156812429461,0906
13521651204585424967,1203
13521177893367912492,1800
13521187133010020656,0705
13521906099077191692,1100
13516592915174922318,1704
13518188779532191797,1103
13521908597600946274,1800
13505797447320868955,0705
13521655956166871112,2201
13521183283706075232,1203
13513209963981314169,1305
13515462571636299909,0804
13521180355507062868,1203
13521000853875595372,1806
13515688199894014033,1700
13510950127206864917,1000
13507720408013936711,0905
13515343729680910416,1802
13512185180615677985,2222
13522371079990745152,1400
13522752531312216399,0803
13514450163732912132,1305
13522449983902783566,1305
13514226649024305257,2204
13521178810982668346,1203
13521681560136980591,2222
13502330228119640136,1103
13521902201142577176,1102
13516667975488375096,1203
13521782128162244956,1305
13522582046724458797,1901
13502225355287369848,1901
13521181354087290974,1806
13501585579931801617,1902
13522664885245315377,1308
13519082535877089334,2208
13522159745830099030,1201
13508655890482403450,1704
13521602473198160180,1203
13505176111462549536,1901
13502660636954990701,1704
13511720388914387033,1305
13521178389252737366,1103
13520812088729737301,1901
13521435635145705515,1802
13503457840263333948,1503
13507018499383236646,1203
13522557820679690252,1707
13504932429841041711,1901
13517837902830901256,1201
13520300465395403055,1901
13522615848500135939,1604
13520865532730083411,1203
13507069635790571556,1305
13509443589036115998,1203
13515681391959677005,1704
13512119863670610065,1305
13503568374325778565,1305
13521753932734732291,1901
13506478330487183360,0302
13513490705747281999,0904
13521736281733470357,1608
13522177288441174136,1901
13521515500852807754,1502
13521666379811133451,1806
13521953759842211921,1805
13521821102537185344,0302
13522531929210689585,1603
13521060192344152100,2206
13520680558761019435,2213
13511315418164562260,0005
13506258941170620528,1306
13510547446940833903,1000
13522519295111403546,1308
13511964511382538304,1201
13510879939982788937,0705
13505872167939475774,2217
13502169727640733791,1203
13506342101734000716,0804
13521148237259806758,1604
13515250467273443401,1803
13516104132099250318,1305
13522493423435585670,1306
13521186328904538196,1609
13512384663720036688,1100
13502216207445330243,2222
13518182050684733520,0203
13510845735125846102,1704
13521817728912328799,1103
13507802708188006435,1503
13505547116828624992,1506
13514958385632647250,1503
13506587127213328447,1203
13522395069604366403,1704
13514654884867348607,1203
13522454828218128507,1603
13521432267842918530,1803
13522516574000646445,1803
13522132245540309009,2204
13520244587866036264,2207
13521831303304452193,1901
13509272422906464603,2207
13509591884969089108,1901
13505021625123211337,1704
13521658361897228383,0804
13509876348783826972,1305
13509014752527456284,1901
13518286560793008206,1201
13501339956782700632,1003
13514652495822456853,0803
13508706743419537750,1502
13506295131013847071,2106
13506990735207827793,1100
13522530039270414393,1704
13515228094292760676,1506
13521186552840390986,1203
13521753468886194316,1203
13518165867275749705,1100
13521458502096979994,1704
13522279760183105569,2200
13520186288633026638,1704
13501189926390073648,1103
13521181574583486778,1306
13510615142562142259,0405
13521963788847552578,1603
13522248799531370645,0803
13509246561385715742,1704
13521399658828793935,1100
13501922183527926070,1503
13520268414500673637,1704
13521184238086391868,1103
13521910432139319412,1309
13521175456132831381,1100
13506996209153148962,1503
13521750384572565563,1305
13521728218085202061,1305
13510927091064510539,1801
13504356457447231634,2207
13522254422200883250,1704
13521433139109759030,1704
13501218730712766602,1800
13521744025069033572,1100
13522462051375319129,1308
13511667706056022158,1103
13523061194941073453,1502
13514911896693774468,1401
13513105708536826171,1502
13522992303725221929,1306
13504143109960698200,1000
13521034933172967488,0802
13521537065214416942,1305
13522251549382805824,1901
13512038013699426326,1704
13521175364501834045,1800
13521186112330864737,2212
13509404608201234461,1103
13521835695909705766,1203
13509593187300808771,1806
13517885537871792214,2000
13522158802130835465,0805
13521515942508107889,1201
13509276301723306064,1702
13522297132419516461,2221
13523045190129879383,1707
13508099316063143979,1800
13521778312883279903,1203
13503634489058265392,1302
13515933473653004371,1103
13523130363873859693,1604
13521896329124448584,1200
13522279072528799845,1305
13521817432100116587,2222
13502335384523835714,1203
13521910146809661460,0104
13521179931583584343,1901
13507214747932366996,1100
13520966598055168050,2103
13520981041642604575,2122
13521903892404705388,1305
13520255681074960399,1103
13522478606106888208,2222
13521486941361473850,1305
13506332180246825307,2204
13522259683006547988,1003
13511038615161018403,1503
13512465609430341710,2221
13521179467124316229,1308
13516635382567340117,1704
13521908559686867027,1609
13519779439875983443,2000
13521896325010298986,1901
13520831435054258269,1703
13503438579571890245,1800
13521177023287134285,1203
13505554840648554627,0405
13508736231811123529,1201
13504995340444964866,1305
13520708129153157147,1400
13521761115119884415,0402
13521551854810499400,0705
13505204246982301822,1806
13515121801998633041,2202
13515211519768725575,1800
13515118261718489136,1305
13522182352848422968,2213
13504403821504104498,0703
13513841496640460884,2000
13507697305642801184,1704
13521764010635561039,1503
13522271041627297873,1704
13505759834922424458,0402
13514938944564107279,2204
13521789271846033555,1002
13516695354611603570,1201
13512326340685994100,1201
13521551034557270096,2204
13515385597547907410,0705
13521529732919924782,1100
13522228108050110471,2221
13518911502357501992,1305
13501993951731456013,1805
13523257805260982274,1103
13505765902527371413,1806
13522402788055845207,0804
13522800020757809235,1800
13521460423859374118,1201
13518167352786552895,1103
13511549807032014896,1201
13521266365053339739,1102
13520807638075840549,1305
13522183481990580225,2105
13519274862551697424,1704
13522233274596333634,0102
13521184537264326960,1400
13522206512961558640,2221
13501626910566848643,0702
13506684999941560376,1201
13521177609886046217,1800
13506623246990579712,1203
13521910643143805002,1305
13523213257123567726,1903
13520783435311945831,2204
13522274324331370550,1203
13517550294503524355,1103
13520927745926694991,0401
13522477737548319066,0005
13522562336620808522,1704
13522276461668141079,2119
13518050020688988492,1203
13514489371114805343,2211
13515150141308471320,1203
13521496189469591853,1201
13522256093548582976,1103
13522296130837420058,0402
13510973439060412473,2106
13520763593991264260,1806
13515537866468169750,1201
13519562392394799175,2106
13507406591249942584,1203
13522426206324197725,1803
13521875831720450109,1305
13512932844496226397,1203
13512429447908362554,1305
13504896577230280758,1201
13522314903474280537,1904
13522397870074501165,1904
13521180438972270646,1201
13517507546458167371,1305
13517841429956007951,1609
13522352020940331139,1401
13506402318521342097,1100
13507414790826301481,0101
13513196473273616408,1305
13509965590592690301,1904
13519232466545674330,1704
13517328781406636112,1503
13515059060256217146,1704
13521902558790424645,1800
13521910491834423420,1203
13505913429581826050,1800
13501446982705551501,1305
13518864393837418645,0705
13508861668602550359,2000
13522545329217411085,1401
13521107775175526422,1506
13522521659471628296,1305
13519382734675122272,1305
13515199954845112443,1901
13516504433302706193,2100
13511669598923921460,1103
13502343698446882947,1201
13517551896216274950,1103
13522403707597166725,1305
13519728147105843279,1103
13505090400676481331,1305
13512076506131466308,0705
13504466092135815197,1800
13513943916941219904,1203
13521816991023630398,1402
13514223858801903644,2204
13509926443775957066,1704
13505199266490746969,0803
13506405791097886732,1002
13519558862208174167,0305
13517437172641368153,1201
13519014619985088556,0705
13521822649570433172,1806
13503717951590828127,0904
13505026422015006869,1002
13521651146852272466,2204
13514310118318802972,0402
13520000442187647039,2204
13521498465764317227,1800
13503542333599324302,1201
13509227870383900699,0803
13511758800786036768,0003
13509355601401088085,1200
13512839834042964114,1901
13521185821532559482,1103
13518614475784915271,1704
13521177385229355011,0905
13516567469062293653,1803
13518290609534015521,1800
13503017339706083656,1503
13513016130715912534,0705
13522553212286277644,1806
13521782236663322700,1800
13504810002419222871,0804
13518873929264207905,1203
13514288486625642816,1305
13522371839385213018,0905
13521123086787483680,1103
13521179181387552812,1104
13522262184986417257,1704
13506407541791590440,1103
13521903657732933639,1103
13522376038650878010,1704
13519498951087097887,1501
13508147973250877464,0301
13520024852604913984,1103
13522155664533559301,1501
13506692990696294437,1103
13521185301905279074,2106
13521533310523283540,1502
13521903437733693464,0901
13521584512001120368,1800
13514243158642399342,1100
13523244245591791663,1704
13502332927096330255,0005
13522504335118309497,0000
13522462474426452014,1305
13521648997889673524,1305
13501909229122295841,1904
13522488216875833465,1203
13516837826450426192,1308
13522530320017135744,1901
13504593083085035633,1905
13521721811856922634,1704
13501916034455767067,1305
13519725897179465780,1806
13508613964966201423,1305
13516587663331235865,2012
13521513541445163060,1503
13521859426956216647,1306
13521891222969653385,0703
13522514312721668236,1704
13521668015380568123,1506
13521912429552015431,1003
13521907745140316195,1103
13501143430306011175,1203
13522417329013266468,1704
13522473559985887259,1002
13502330589591636277,1100
13522414967406266451,2004
13521183085831919678,0005
13522382934814890016,1704
13511403284015876096,0900
13521176483264796756,0302
13523342287974307969,1806
13513082217279653976,1100
13500882027471312964,1305
13521679748479391836,1002
13514155476015646731,1503
13519590224283371851,2104
13513205617333508121,1305
13520936080492726620,0004
13521476273319188624,1100
13521532085708462160,1100
13514098831767701652,1800
13506984919217735755,1502
13516827645485520952,1604
13510305535262328852,1201
13521687120694348095,1502
13503571948574349350,1305
13504164790059010145,0905
13512521938952067212,1305
13510114466150225976,1305
13507408427224537184,2000
13519781638417483832,1002
13521766945512429582,1704
13513209686283524136,1803
13521182333472081994,1305
13513128770917177347,1800
